,is_pick,hero_id,team,order,ord,match_id,team_id
1146,False,83,Team Liquid,2,2,5429518804,2163
1147,False,106,Virtus.pro,3,3,5429518804,1883502
1148,False,53,Team Liquid,4,4,5429518804,2163
1149,False,77,Virtus.pro,5,5,5429518804,1883502
1150,False,98,Team Liquid,6,6,5429518804,2163
1151,False,121,Virtus.pro,7,7,5429518804,1883502
1152,True,110,Team Liquid,8,8,5429518804,2163
1153,True,84,Virtus.pro,9,9,5429518804,1883502
1154,True,120,Virtus.pro,10,10,5429518804,1883502
1155,True,2,Team Liquid,11,11,5429518804,2163
1156,False,43,Team Liquid,12,12,5429518804,2163
1157,False,86,Virtus.pro,13,13,5429518804,1883502
1158,True,33,Virtus.pro,14,14,5429518804,1883502
1159,True,20,Team Liquid,15,15,5429518804,2163
1160,True,10,Virtus.pro,16,16,5429518804,1883502
1161,True,39,Team Liquid,17,17,5429518804,2163
1162,False,17,Virtus.pro,18,18,5429518804,1883502
1163,False,49,Team Liquid,19,19,5429518804,2163
1164,True,48,Team Liquid,20,20,5429518804,2163
1165,True,74,Virtus.pro,21,21,5429518804,1883502
1166,False,105,Team Liquid,0,0,5429389505,2163
1167,False,79,Virtus.pro,1,1,5429389505,1883502
1168,False,83,Team Liquid,2,2,5429389505,2163
1169,False,49,Virtus.pro,3,3,5429389505,1883502
1170,False,53,Team Liquid,4,4,5429389505,2163
1171,False,110,Virtus.pro,5,5,5429389505,1883502
1172,False,98,Team Liquid,6,6,5429389505,2163
1173,False,106,Virtus.pro,7,7,5429389505,1883502
1174,True,86,Team Liquid,8,8,5429389505,2163
1175,True,84,Virtus.pro,9,9,5429389505,1883502
1176,True,95,Virtus.pro,10,10,5429389505,1883502
1177,True,39,Team Liquid,11,11,5429389505,2163
1178,False,43,Team Liquid,12,12,5429389505,2163
1179,False,65,Virtus.pro,13,13,5429389505,1883502
1180,True,87,Virtus.pro,14,14,5429389505,1883502
1181,True,121,Team Liquid,15,15,5429389505,2163
1182,True,96,Virtus.pro,16,16,5429389505,1883502
1183,True,126,Team Liquid,17,17,5429389505,2163
1184,False,80,Virtus.pro,18,18,5429389505,1883502
1185,False,23,Team Liquid,19,19,5429389505,2163
1186,True,92,Team Liquid,20,20,5429389505,2163
1187,True,77,Virtus.pro,21,21,5429389505,1883502
1188,False,43,Team Liquid,0,0,5428984190,2163
1189,False,79,Alliance,1,1,5428984190,111474
1190,False,53,Team Liquid,2,2,5428984190,2163
1191,False,111,Alliance,3,3,5428984190,111474
1192,False,49,Team Liquid,4,4,5428984190,2163
1193,False,106,Alliance,5,5,5428984190,111474
1194,False,3,Team Liquid,6,6,5428984190,2163
1195,False,39,Alliance,7,7,5428984190,111474
1196,True,110,Team Liquid,8,8,5428984190,2163
1197,True,58,Alliance,9,9,5428984190,111474
1198,True,7,Alliance,10,10,5428984190,111474
1199,True,2,Team Liquid,11,11,5428984190,2163
1200,False,38,Team Liquid,12,12,5428984190,2163
1201,False,77,Alliance,13,13,5428984190,111474
1202,True,65,Alliance,14,14,5428984190,111474
1203,True,121,Team Liquid,15,15,5428984190,2163
1204,True,10,Alliance,16,16,5428984190,111474
1205,True,63,Team Liquid,17,17,5428984190,2163
1206,False,46,Alliance,18,18,5428984190,111474
1207,False,23,Team Liquid,19,19,5428984190,2163
1208,True,80,Team Liquid,20,20,5428984190,2163
1209,True,36,Alliance,21,21,5428984190,111474
1210,False,111,Alliance,0,0,5428916783,111474
1211,False,43,Team Liquid,1,1,5428916783,2163
1212,False,106,Alliance,2,2,5428916783,111474
1213,False,110,Team Liquid,3,3,5428916783,2163
1214,False,90,Alliance,4,4,5428916783,111474
1215,False,49,Team Liquid,5,5,5428916783,2163
1216,False,80,Alliance,6,6,5428916783,111474
1217,False,53,Team Liquid,7,7,5428916783,2163
1218,True,79,Alliance,8,8,5428916783,111474
1219,True,86,Team Liquid,9,9,5428916783,2163
1220,True,96,Team Liquid,10,10,5428916783,2163
1221,True,129,Alliance,11,11,5428916783,111474
1222,False,121,Alliance,12,12,5428916783,111474
1223,False,23,Team Liquid,13,13,5428916783,2163
1224,True,39,Team Liquid,14,14,5428916783,2163
1225,True,87,Alliance,15,15,5428916783,111474
1226,True,66,Team Liquid,16,16,5428916783,2163
1227,True,46,Alliance,17,17,5428916783,111474
1228,False,36,Team Liquid,18,18,5428916783,2163
1229,False,12,Alliance,19,19,5428916783,111474
1230,True,69,Alliance,20,20,5428916783,111474
1231,True,77,Team Liquid,21,21,5428916783,2163
1232,False,65,Team Liquid,0,0,5428067328,2163
1233,False,126,FlyToMoon,1,1,5428067328,6953913
1234,False,120,Team Liquid,2,2,5428067328,2163
1235,False,106,FlyToMoon,3,3,5428067328,6953913
1236,False,79,Team Liquid,4,4,5428067328,2163
1237,False,110,FlyToMoon,5,5,5428067328,6953913
1238,False,85,Team Liquid,6,6,5428067328,2163
1239,False,111,FlyToMoon,7,7,5428067328,6953913
1240,True,86,Team Liquid,8,8,5428067328,2163
1241,True,43,FlyToMoon,9,9,5428067328,6953913
1242,True,84,FlyToMoon,10,10,5428067328,6953913
1243,True,39,Team Liquid,11,11,5428067328,2163
1244,False,49,Team Liquid,12,12,5428067328,2163
1245,False,77,FlyToMoon,13,13,5428067328,6953913
1246,True,87,FlyToMoon,14,14,5428067328,6953913
1247,True,30,Team Liquid,15,15,5428067328,2163
1248,True,32,FlyToMoon,16,16,5428067328,6953913
1249,True,28,Team Liquid,17,17,5428067328,2163
1250,False,12,FlyToMoon,18,18,5428067328,6953913
1251,False,108,Team Liquid,19,19,5428067328,2163
1252,True,44,Team Liquid,20,20,5428067328,2163
1253,True,46,FlyToMoon,21,21,5428067328,6953913
1254,False,126,FlyToMoon,0,0,5427945898,6953913
1255,False,65,Team Liquid,1,1,5427945898,2163
1256,False,61,FlyToMoon,2,2,5427945898,6953913
1257,False,79,Team Liquid,3,3,5427945898,2163
1258,False,43,FlyToMoon,4,4,5427945898,6953913
1259,False,86,Team Liquid,5,5,5427945898,2163
1260,False,110,FlyToMoon,6,6,5427945898,6953913
1261,False,85,Team Liquid,7,7,5427945898,2163
1262,True,106,FlyToMoon,8,8,5427945898,6953913
1263,True,111,Team Liquid,9,9,5427945898,2163
1264,True,49,Team Liquid,10,10,5427945898,2163
1265,True,120,FlyToMoon,11,11,5427945898,6953913
1266,False,121,FlyToMoon,12,12,5427945898,6953913
1267,False,15,Team Liquid,13,13,5427945898,2163
1268,True,119,Team Liquid,14,14,5427945898,2163
1269,True,90,FlyToMoon,15,15,5427945898,6953913
1270,True,129,Team Liquid,16,16,5427945898,2163
1271,True,93,FlyToMoon,17,17,5427945898,6953913
1272,False,87,Team Liquid,18,18,5427945898,2163
1273,False,36,FlyToMoon,19,19,5427945898,6953913
1274,True,9,FlyToMoon,20,20,5427945898,6953913
1275,True,80,Team Liquid,21,21,5427945898,2163
1276,False,65,Team Liquid,0,0,5427826294,2163
1277,False,126,FlyToMoon,1,1,5427826294,6953913
1278,False,79,Team Liquid,2,2,5427826294,2163
1279,False,106,FlyToMoon,3,3,5427826294,6953913
1280,False,39,Team Liquid,4,4,5427826294,2163
1281,False,110,FlyToMoon,5,5,5427826294,6953913
1282,False,85,Team Liquid,6,6,5427826294,2163
1283,False,77,FlyToMoon,7,7,5427826294,6953913
1284,True,111,Team Liquid,8,8,5427826294,2163
1285,True,86,FlyToMoon,9,9,5427826294,6953913
1286,True,43,FlyToMoon,10,10,5427826294,6953913
1287,True,53,Team Liquid,11,11,5427826294,2163
1288,False,120,Team Liquid,12,12,5427826294,2163
1289,False,61,FlyToMoon,13,13,5427826294,6953913
1290,True,49,FlyToMoon,14,14,5427826294,6953913
1291,True,21,Team Liquid,15,15,5427826294,2163
1292,True,64,FlyToMoon,16,16,5427826294,6953913
1293,True,100,Team Liquid,17,17,5427826294,2163
1294,False,114,FlyToMoon,18,18,5427826294,6953913
1295,False,95,Team Liquid,19,19,5427826294,2163
1296,True,48,Team Liquid,20,20,5427826294,2163
1297,True,12,FlyToMoon,21,21,5427826294,6953913
1298,False,105,Team Liquid,0,0,5424817213,2163
1299,False,79,Virtus.pro,1,1,5424817213,1883502
1300,False,83,Team Liquid,2,2,5424817213,2163
1301,False,110,Virtus.pro,3,3,5424817213,1883502
1302,False,43,Team Liquid,4,4,5424817213,2163
1303,False,106,Virtus.pro,5,5,5424817213,1883502
1304,False,98,Team Liquid,6,6,5424817213,2163
1305,False,126,Virtus.pro,7,7,5424817213,1883502
1306,True,121,Team Liquid,8,8,5424817213,2163
1307,True,53,Virtus.pro,9,9,5424817213,1883502
1308,True,100,Virtus.pro,10,10,5424817213,1883502
1309,True,63,Team Liquid,11,11,5424817213,2163
1310,False,95,Team Liquid,12,12,5424817213,2163
1311,False,77,Virtus.pro,13,13,5424817213,1883502
1312,True,86,Virtus.pro,14,14,5424817213,1883502
1313,True,49,Team Liquid,15,15,5424817213,2163
1314,True,48,Virtus.pro,16,16,5424817213,1883502
1315,True,7,Team Liquid,17,17,5424817213,2163
1316,False,25,Virtus.pro,18,18,5424817213,1883502
1317,False,15,Team Liquid,19,19,5424817213,2163
1318,True,32,Team Liquid,20,20,5424817213,2163
1319,True,96,Virtus.pro,21,21,5424817213,1883502
1320,False,65,Virtus.pro,0,0,5424708154,1883502
1321,False,105,Team Liquid,1,1,5424708154,2163
1322,False,110,Virtus.pro,2,2,5424708154,1883502
1323,False,83,Team Liquid,3,3,5424708154,2163
1324,False,126,Virtus.pro,4,4,5424708154,1883502
1325,False,43,Team Liquid,5,5,5424708154,2163
1326,False,79,Virtus.pro,6,6,5424708154,1883502
1327,False,106,Team Liquid,7,7,5424708154,2163
1328,True,53,Virtus.pro,8,8,5424708154,1883502
1329,True,121,Team Liquid,9,9,5424708154,2163
1330,True,129,Team Liquid,10,10,5424708154,2163
1331,True,87,Virtus.pro,11,11,5424708154,1883502
1332,False,61,Virtus.pro,12,12,5424708154,1883502
1333,False,95,Team Liquid,13,13,5424708154,2163
1334,True,63,Team Liquid,14,14,5424708154,2163
1335,True,62,Virtus.pro,15,15,5424708154,1883502
1336,True,49,Team Liquid,16,16,5424708154,2163
1337,True,98,Virtus.pro,17,17,5424708154,1883502
1338,False,36,Team Liquid,18,18,5424708154,2163
1339,False,93,Virtus.pro,19,19,5424708154,1883502
1340,True,114,Virtus.pro,20,20,5424708154,1883502
1341,True,21,Team Liquid,21,21,5424708154,2163
1342,False,105,Team Liquid,0,0,5424574633,2163
1343,False,79,Virtus.pro,1,1,5424574633,1883502
1344,False,83,Team Liquid,2,2,5424574633,2163
1345,False,106,Virtus.pro,3,3,5424574633,1883502
1346,False,43,Team Liquid,4,4,5424574633,2163
1347,False,126,Virtus.pro,5,5,5424574633,1883502
1348,False,53,Team Liquid,6,6,5424574633,2163
1349,False,111,Virtus.pro,7,7,5424574633,1883502
1350,True,110,Team Liquid,8,8,5424574633,2163
1351,True,38,Virtus.pro,9,9,5424574633,1883502
1352,True,5,Virtus.pro,10,10,5424574633,1883502
1353,True,129,Team Liquid,11,11,5424574633,2163
1354,False,8,Team Liquid,12,12,5424574633,2163
1355,False,121,Virtus.pro,13,13,5424574633,1883502
1356,True,120,Virtus.pro,14,14,5424574633,1883502
1357,True,30,Team Liquid,15,15,5424574633,2163
1358,True,10,Virtus.pro,16,16,5424574633,1883502
1359,True,77,Team Liquid,17,17,5424574633,2163
1360,False,25,Virtus.pro,18,18,5424574633,1883502
1361,False,49,Team Liquid,19,19,5424574633,2163
1362,True,39,Team Liquid,20,20,5424574633,2163
1363,True,98,Virtus.pro,21,21,5424574633,1883502
1364,False,3,Team Liquid,0,0,5423061037,2163
1365,False,110,Team Secret,1,1,5423061037,1838315
1366,False,62,Team Liquid,2,2,5423061037,2163
1367,False,21,Team Secret,3,3,5423061037,1838315
1368,False,30,Team Liquid,4,4,5423061037,2163
1369,False,79,Team Secret,5,5,5423061037,1838315
1370,False,49,Team Liquid,6,6,5423061037,2163
1371,False,106,Team Secret,7,7,5423061037,1838315
1372,True,121,Team Liquid,8,8,5423061037,2163
1373,True,39,Team Secret,9,9,5423061037,1838315
1374,True,7,Team Secret,10,10,5423061037,1838315
1375,True,77,Team Liquid,11,11,5423061037,2163
1376,False,95,Team Liquid,12,12,5423061037,2163
1377,False,126,Team Secret,13,13,5423061037,1838315
1378,True,90,Team Secret,14,14,5423061037,1838315
1379,True,119,Team Liquid,15,15,5423061037,2163
1380,True,29,Team Secret,16,16,5423061037,1838315
1381,True,129,Team Liquid,17,17,5423061037,2163
1382,False,114,Team Secret,18,18,5423061037,1838315
1383,False,48,Team Liquid,19,19,5423061037,2163
1384,True,13,Team Liquid,20,20,5423061037,2163
1385,True,80,Team Secret,21,21,5423061037,1838315
1386,False,79,Team Secret,0,0,5422803635,1838315
1387,False,3,Team Liquid,1,1,5422803635,2163
1388,False,110,Team Secret,2,2,5422803635,1838315
1389,False,30,Team Liquid,3,3,5422803635,2163
1390,False,21,Team Secret,4,4,5422803635,1838315
1391,False,62,Team Liquid,5,5,5422803635,2163
1392,False,77,Team Secret,6,6,5422803635,1838315
1393,False,106,Team Liquid,7,7,5422803635,2163
1394,True,90,Team Secret,8,8,5422803635,1838315
1395,True,121,Team Liquid,9,9,5422803635,2163
1396,True,126,Team Liquid,10,10,5422803635,2163
1397,True,49,Team Secret,11,11,5422803635,1838315
1398,False,43,Team Secret,12,12,5422803635,1838315
1399,False,39,Team Liquid,13,13,5422803635,2163
1400,True,111,Team Liquid,14,14,5422803635,2163
1401,True,7,Team Secret,15,15,5422803635,1838315
1402,True,114,Team Liquid,16,16,5422803635,2163
1403,True,17,Team Secret,17,17,5422803635,1838315
1404,False,95,Team Liquid,18,18,5422803635,2163
1405,False,59,Team Secret,19,19,5422803635,1838315
1406,True,20,Team Secret,20,20,5422803635,1838315
1407,True,80,Team Liquid,21,21,5422803635,2163
1408,False,96,Team Spirit,0,0,5415274045,7119388
1409,False,43,Team Liquid,1,1,5415274045,2163
1410,False,106,Team Spirit,2,2,5415274045,7119388
1411,False,66,Team Liquid,3,3,5415274045,2163
1412,False,98,Team Spirit,4,4,5415274045,7119388
1413,False,110,Team Liquid,5,5,5415274045,2163
1414,False,126,Team Spirit,6,6,5415274045,7119388
1415,False,79,Team Liquid,7,7,5415274045,2163
1416,True,129,Team Spirit,8,8,5415274045,7119388
1417,True,100,Team Liquid,9,9,5415274045,2163
1418,True,21,Team Liquid,10,10,5415274045,2163
1419,True,90,Team Spirit,11,11,5415274045,7119388
1420,False,8,Team Spirit,12,12,5415274045,7119388
1421,False,95,Team Liquid,13,13,5415274045,2163
1422,True,86,Team Liquid,14,14,5415274045,2163
1423,True,119,Team Spirit,15,15,5415274045,7119388
1424,True,80,Team Liquid,16,16,5415274045,2163
1425,True,67,Team Spirit,17,17,5415274045,7119388
1426,False,36,Team Liquid,18,18,5415274045,2163
1427,False,114,Team Spirit,19,19,5415274045,7119388
1428,True,17,Team Spirit,20,20,5415274045,7119388
1429,True,49,Team Liquid,21,21,5415274045,2163
1430,False,66,Team Liquid,0,0,5415193648,2163
1431,False,110,Team Spirit,1,1,5415193648,7119388
1432,False,43,Team Liquid,2,2,5415193648,2163
1433,False,129,Team Spirit,3,3,5415193648,7119388
1434,False,79,Team Liquid,4,4,5415193648,2163
1435,False,80,Team Spirit,5,5,5415193648,7119388
1436,False,90,Team Liquid,6,6,5415193648,2163
1437,False,126,Team Spirit,7,7,5415193648,7119388
1438,True,106,Team Liquid,8,8,5415193648,2163
1439,True,121,Team Spirit,9,9,5415193648,7119388
1440,True,96,Team Spirit,10,10,5415193648,7119388
1441,True,111,Team Liquid,11,11,5415193648,2163
1442,False,95,Team Liquid,12,12,5415193648,2163
1443,False,114,Team Spirit,13,13,5415193648,7119388
1444,True,86,Team Spirit,14,14,5415193648,7119388
1445,True,100,Team Liquid,15,15,5415193648,2163
1446,True,32,Team Spirit,16,16,5415193648,7119388
1447,True,21,Team Liquid,17,17,5415193648,2163
1448,False,46,Team Spirit,18,18,5415193648,7119388
1449,False,23,Team Liquid,19,19,5415193648,2163
1450,True,77,Team Liquid,20,20,5415193648,2163
1451,True,99,Team Spirit,21,21,5415193648,7119388
1452,False,43,Team Liquid,0,0,5413590967,2163
1453,False,129,Ninjas in Pyjamas,1,1,5413590967,6214973
1454,False,62,Team Liquid,2,2,5413590967,2163
1455,False,110,Ninjas in Pyjamas,3,3,5413590967,6214973
1456,False,66,Team Liquid,4,4,5413590967,2163
1457,False,90,Ninjas in Pyjamas,5,5,5413590967,6214973
1458,False,106,Team Liquid,6,6,5413590967,2163
1459,False,99,Ninjas in Pyjamas,7,7,5413590967,6214973
1460,True,121,Team Liquid,8,8,5413590967,2163
1461,True,77,Ninjas in Pyjamas,9,9,5413590967,6214973
1462,True,63,Ninjas in Pyjamas,10,10,5413590967,6214973
1463,True,126,Team Liquid,11,11,5413590967,2163
1464,False,65,Team Liquid,12,12,5413590967,2163
1465,False,23,Ninjas in Pyjamas,13,13,5413590967,6214973
1466,True,64,Ninjas in Pyjamas,14,14,5413590967,6214973
1467,True,83,Team Liquid,15,15,5413590967,2163
1468,True,38,Ninjas in Pyjamas,16,16,5413590967,6214973
1469,True,29,Team Liquid,17,17,5413590967,2163
1470,False,95,Ninjas in Pyjamas,18,18,5413590967,6214973
1471,False,15,Team Liquid,19,19,5413590967,2163
1472,True,56,Team Liquid,20,20,5413590967,2163
1473,True,45,Ninjas in Pyjamas,21,21,5413590967,6214973
1474,False,43,Team Liquid,0,0,5413516052,2163
1475,False,110,Ninjas in Pyjamas,1,1,5413516052,6214973
1476,False,62,Team Liquid,2,2,5413516052,2163
1477,False,129,Ninjas in Pyjamas,3,3,5413516052,6214973
1478,False,120,Team Liquid,4,4,5413516052,2163
1479,False,90,Ninjas in Pyjamas,5,5,5413516052,6214973
1480,False,66,Team Liquid,6,6,5413516052,2163
1481,False,65,Ninjas in Pyjamas,7,7,5413516052,6214973
1482,True,79,Team Liquid,8,8,5413516052,2163
1483,True,106,Ninjas in Pyjamas,9,9,5413516052,6214973
1484,True,96,Ninjas in Pyjamas,10,10,5413516052,6214973
1485,True,49,Team Liquid,11,11,5413516052,2163
1486,False,121,Team Liquid,12,12,5413516052,2163
1487,False,38,Ninjas in Pyjamas,13,13,5413516052,6214973
1488,True,64,Ninjas in Pyjamas,14,14,5413516052,6214973
1489,True,86,Team Liquid,15,15,5413516052,2163
1490,True,101,Ninjas in Pyjamas,16,16,5413516052,6214973
1491,True,80,Team Liquid,17,17,5413516052,2163
1492,False,99,Ninjas in Pyjamas,18,18,5413516052,6214973
1493,False,82,Team Liquid,19,19,5413516052,2163
1494,True,39,Team Liquid,20,20,5413516052,2163
1495,True,77,Ninjas in Pyjamas,21,21,5413516052,6214973
1496,False,129,Ninjas in Pyjamas,0,0,5413388664,6214973
1497,False,43,Team Liquid,1,1,5413388664,2163
1498,False,121,Ninjas in Pyjamas,2,2,5413388664,6214973
1499,False,62,Team Liquid,3,3,5413388664,2163
1500,False,49,Ninjas in Pyjamas,4,4,5413388664,6214973
1501,False,120,Team Liquid,5,5,5413388664,2163
1502,False,110,Ninjas in Pyjamas,6,6,5413388664,6214973
1503,False,79,Team Liquid,7,7,5413388664,2163
1504,True,106,Ninjas in Pyjamas,8,8,5413388664,6214973
1505,True,90,Team Liquid,9,9,5413388664,2163
1506,True,99,Team Liquid,10,10,5413388664,2163
1507,True,111,Ninjas in Pyjamas,11,11,5413388664,6214973
1508,False,38,Ninjas in Pyjamas,12,12,5413388664,6214973
1509,False,95,Team Liquid,13,13,5413388664,2163
1510,True,21,Team Liquid,14,14,5413388664,2163
1511,True,7,Ninjas in Pyjamas,15,15,5413388664,6214973
1512,True,96,Team Liquid,16,16,5413388664,2163
1513,True,36,Ninjas in Pyjamas,17,17,5413388664,6214973
1514,False,73,Team Liquid,18,18,5413388664,2163
1515,False,77,Ninjas in Pyjamas,19,19,5413388664,6214973
1516,True,65,Ninjas in Pyjamas,20,20,5413388664,6214973
1517,True,39,Team Liquid,21,21,5413388664,2163
1518,False,77,VP.Prodigy,0,0,5411281598,7819701
1519,False,43,Team Liquid,1,1,5411281598,2163
1520,False,90,VP.Prodigy,2,2,5411281598,7819701
1521,False,2,Team Liquid,3,3,5411281598,2163
1522,False,129,VP.Prodigy,4,4,5411281598,7819701
1523,False,79,Team Liquid,5,5,5411281598,2163
1524,False,126,VP.Prodigy,6,6,5411281598,7819701
1525,False,106,Team Liquid,7,7,5411281598,2163
1526,True,111,VP.Prodigy,8,8,5411281598,7819701
1527,True,96,Team Liquid,9,9,5411281598,2163
1528,True,121,Team Liquid,10,10,5411281598,2163
1529,True,114,VP.Prodigy,11,11,5411281598,7819701
1530,False,80,VP.Prodigy,12,12,5411281598,7819701
1531,False,16,Team Liquid,13,13,5411281598,2163
1532,True,110,Team Liquid,14,14,5411281598,2163
1533,True,86,VP.Prodigy,15,15,5411281598,7819701
1534,True,56,Team Liquid,16,16,5411281598,2163
1535,True,108,VP.Prodigy,17,17,5411281598,7819701
1536,False,23,Team Liquid,18,18,5411281598,2163
1537,False,17,VP.Prodigy,19,19,5411281598,7819701
1538,True,36,VP.Prodigy,20,20,5411281598,7819701
1539,True,15,Team Liquid,21,21,5411281598,2163
1540,False,43,Team Liquid,0,0,5411185196,2163
1541,False,77,VP.Prodigy,1,1,5411185196,7819701
1542,False,2,Team Liquid,2,2,5411185196,2163
1543,False,90,VP.Prodigy,3,3,5411185196,7819701
1544,False,53,Team Liquid,4,4,5411185196,2163
1545,False,129,VP.Prodigy,5,5,5411185196,7819701
1546,False,110,Team Liquid,6,6,5411185196,2163
1547,False,126,VP.Prodigy,7,7,5411185196,7819701
1548,True,79,Team Liquid,8,8,5411185196,2163
1549,True,106,VP.Prodigy,9,9,5411185196,7819701
1550,True,96,VP.Prodigy,10,10,5411185196,7819701
1551,True,121,Team Liquid,11,11,5411185196,2163
1552,False,86,Team Liquid,12,12,5411185196,2163
1553,False,80,VP.Prodigy,13,13,5411185196,7819701
1554,True,111,VP.Prodigy,14,14,5411185196,7819701
1555,True,114,Team Liquid,15,15,5411185196,2163
1556,True,21,VP.Prodigy,16,16,5411185196,7819701
1557,True,38,Team Liquid,17,17,5411185196,2163
1558,False,49,VP.Prodigy,18,18,5411185196,7819701
1559,False,12,Team Liquid,19,19,5411185196,2163
1560,True,99,Team Liquid,20,20,5411185196,2163
1561,True,39,VP.Prodigy,21,21,5411185196,7819701
1562,False,105,Team Liquid,0,0,5409896513,2163
1563,False,129,Virtus.pro,1,1,5409896513,1883502
1564,False,83,Team Liquid,2,2,5409896513,2163
1565,False,79,Virtus.pro,3,3,5409896513,1883502
1566,False,53,Team Liquid,4,4,5409896513,2163
1567,False,77,Virtus.pro,5,5,5409896513,1883502
1568,False,90,Team Liquid,6,6,5409896513,2163
1569,False,106,Virtus.pro,7,7,5409896513,1883502
1570,True,121,Team Liquid,8,8,5409896513,2163
1571,True,111,Virtus.pro,9,9,5409896513,1883502
1572,True,96,Virtus.pro,10,10,5409896513,1883502
1573,True,126,Team Liquid,11,11,5409896513,2163
1574,False,95,Team Liquid,12,12,5409896513,2163
1575,False,98,Virtus.pro,13,13,5409896513,1883502
1576,True,45,Virtus.pro,14,14,5409896513,1883502
1577,True,110,Team Liquid,15,15,5409896513,2163
1578,True,67,Virtus.pro,16,16,5409896513,1883502
1579,True,80,Team Liquid,17,17,5409896513,2163
1580,False,38,Virtus.pro,18,18,5409896513,1883502
1581,False,43,Team Liquid,19,19,5409896513,2163
1582,True,49,Team Liquid,20,20,5409896513,2163
1583,True,36,Virtus.pro,21,21,5409896513,1883502
1584,False,105,Team Liquid,0,0,5409783750,2163
1585,False,79,Virtus.pro,1,1,5409783750,1883502
1586,False,83,Team Liquid,2,2,5409783750,2163
1587,False,111,Virtus.pro,3,3,5409783750,1883502
1588,False,53,Team Liquid,4,4,5409783750,2163
1589,False,90,Virtus.pro,5,5,5409783750,1883502
1590,False,43,Team Liquid,6,6,5409783750,2163
1591,False,106,Virtus.pro,7,7,5409783750,1883502
1592,True,129,Team Liquid,8,8,5409783750,2163
1593,True,121,Virtus.pro,9,9,5409783750,1883502
1594,True,120,Virtus.pro,10,10,5409783750,1883502
1595,True,110,Team Liquid,11,11,5409783750,2163
1596,False,67,Team Liquid,12,12,5409783750,2163
1597,False,41,Virtus.pro,13,13,5409783750,1883502
1598,True,63,Virtus.pro,14,14,5409783750,1883502
1599,True,86,Team Liquid,15,15,5409783750,2163
1600,True,93,Virtus.pro,16,16,5409783750,1883502
1601,True,126,Team Liquid,17,17,5409783750,2163
1602,False,80,Virtus.pro,18,18,5409783750,1883502
1603,False,39,Team Liquid,19,19,5409783750,2163
1604,True,77,Team Liquid,20,20,5409783750,2163
1605,True,114,Virtus.pro,21,21,5409783750,1883502
1606,False,80,Alliance,0,0,5409569580,111474
1607,False,43,Team Liquid,1,1,5409569580,2163
1608,False,90,Alliance,2,2,5409569580,111474
1609,False,66,Team Liquid,3,3,5409569580,2163
1610,False,129,Alliance,4,4,5409569580,111474
1611,False,110,Team Liquid,5,5,5409569580,2163
1612,False,121,Alliance,6,6,5409569580,111474
1613,False,38,Team Liquid,7,7,5409569580,2163
1614,True,53,Alliance,8,8,5409569580,111474
1615,True,79,Team Liquid,9,9,5409569580,2163
1616,True,96,Team Liquid,10,10,5409569580,2163
1617,True,3,Alliance,11,11,5409569580,111474
1618,False,12,Alliance,12,12,5409569580,111474
1619,False,93,Team Liquid,13,13,5409569580,2163
1620,True,111,Team Liquid,14,14,5409569580,2163
1621,True,120,Alliance,15,15,5409569580,111474
1622,True,106,Team Liquid,16,16,5409569580,2163
1623,True,10,Alliance,17,17,5409569580,111474
1624,False,49,Team Liquid,18,18,5409569580,2163
1625,False,59,Alliance,19,19,5409569580,111474
1626,True,99,Alliance,20,20,5409569580,111474
1627,True,46,Team Liquid,21,21,5409569580,2163
1628,False,80,Alliance,0,0,5409453940,111474
1629,False,43,Team Liquid,1,1,5409453940,2163
1630,False,90,Alliance,2,2,5409453940,111474
1631,False,66,Team Liquid,3,3,5409453940,2163
1632,False,121,Alliance,4,4,5409453940,111474
1633,False,110,Team Liquid,5,5,5409453940,2163
1634,False,129,Alliance,6,6,5409453940,111474
1635,False,38,Team Liquid,7,7,5409453940,2163
1636,True,53,Alliance,8,8,5409453940,111474
1637,True,79,Team Liquid,9,9,5409453940,2163
1638,True,96,Team Liquid,10,10,5409453940,2163
1639,True,3,Alliance,11,11,5409453940,111474
1640,False,61,Alliance,12,12,5409453940,111474
1641,False,78,Team Liquid,13,13,5409453940,2163
1642,True,20,Team Liquid,14,14,5409453940,2163
1643,True,107,Alliance,15,15,5409453940,111474
1644,True,49,Team Liquid,16,16,5409453940,2163
1645,True,93,Alliance,17,17,5409453940,111474
1646,False,98,Team Liquid,18,18,5409453940,2163
1647,False,12,Alliance,19,19,5409453940,111474
1648,True,65,Alliance,20,20,5409453940,111474
1649,True,89,Team Liquid,21,21,5409453940,2163
1650,False,80,Alliance,0,0,5409345502,111474
1651,False,43,Team Liquid,1,1,5409345502,2163
1652,False,121,Alliance,2,2,5409345502,111474
1653,False,66,Team Liquid,3,3,5409345502,2163
1654,False,90,Alliance,4,4,5409345502,111474
1655,False,110,Team Liquid,5,5,5409345502,2163
1656,False,129,Alliance,6,6,5409345502,111474
1657,False,53,Team Liquid,7,7,5409345502,2163
1658,True,84,Alliance,8,8,5409345502,111474
1659,True,79,Team Liquid,9,9,5409345502,2163
1660,True,96,Team Liquid,10,10,5409345502,2163
1661,True,112,Alliance,11,11,5409345502,111474
1662,False,106,Alliance,12,12,5409345502,111474
1663,False,38,Team Liquid,13,13,5409345502,2163
1664,True,111,Team Liquid,14,14,5409345502,2163
1665,True,98,Alliance,15,15,5409345502,111474
